u,v,key,sidewalk_description,has_left_sidewalk_status,has_right_sidewalk_status,is_crossing_status,bicycle_status,cycleway_lane_type,cycleway_description,cycleway_left_lane_type,cycleway_right_lane_type,cycleway_class,cycleway_left_class,cycleway_right_class,parking_left_description,parking_right_description,width_comp,lit_comp,maxspeed_comp,segregated_comp,crossing_tag_comp,edsa_accident_comp,motor_vehicle_comp
6698681409,159121906,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6698681409,6524230789,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6708905741,8242415822,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6708905741,11743521478,0,has_sidewalk,True,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6708905742,6708905743,0,has_sidewalk,True,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6708905742,11743521478,0,has_sidewalk,True,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6708905743,6708905742,0,has_sidewalk,True,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6708905743,7244807494,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,-1,0,0,0,0
6708905743,7475238799,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,-1,0,0,0,0
6711224585,2375084317,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6711224585,6536470735,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6711224590,331134097,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6711224590,7244807580,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6711224590,7244807598,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6711224590,8459730710,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6711224686,6627510071,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6711224686,6627510072,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6711224686,11052291160,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6711240694,2282145482,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,-1,0,0,0,0
6711240694,6773492207,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,-1,0,0,0,0
6711240694,7244796081,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6711240694,7244796082,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6711338986,614005988,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6711338986,11201927802,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6725483122,3924845425,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6725483122,6725483123,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6725483123,3924845424,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6725483123,6725483122,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773325885,2134147712,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773325885,2134147734,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773325885,7244796048,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773325885,7244796049,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773333493,746029572,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773333493,1981388293,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773340503,11657356687,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773340508,394426154,0,has_sidewalk,True,True,False,yes,shared_lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,0,1,0,0,0,0
6773340508,1278924678,0,has_sidewalk,True,True,False,yes,shared_lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,0,1,0,0,0,0
6773345499,21717864,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773345499,6773492406,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773345499,7232201958,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773345499,11999874628,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773346885,7185202508,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773346885,9901836332,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773380089,21717864,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773380089,7232201955,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773380089,7232201956,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773380089,11659293566,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773418286,305115050,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6773418286,11551696238,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6773491189,476288514,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773491189,1467966552,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773491495,248009368,0,has_sidewalk,True,True,False,yes,shared_lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6773491495,6375475926,0,has_sidewalk,True,True,False,yes,shared_lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6773492207,88904189,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,-1,0,0,0,0
6773492207,6711240694,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,-1,0,0,0,0
6773492207,7244807489,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773492207,7244807490,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773492406,6773345499,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773492406,11999874634,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773492604,746028600,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,1,0,0,0,0
6773492604,11659331065,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,1,0,0,0,0
6773492695,6773493393,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773492701,8176038736,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773492707,6773536889,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773492707,7244807577,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773492707,11662051504,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773492707,12046183991,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773493093,6322310370,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773493093,6536470753,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773493393,96442156,0,has_sidewalk,True,True,False,yes,lane,both,lane,lane,class 3,class 3,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773493393,159117619,0,has_sidewalk,True,True,False,yes,lane,both,lane,lane,class 3,class 3,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773493393,6773492695,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773493393,7391560487,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773494901,331134372,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773494901,7244796083,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773494901,7244796084,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773494901,11661863400,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773499490,95513739,0,no_sidewalk,False,False,False,yes,shared_lane,right,no,shared_lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773499490,7244796055,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773499490,11654882427,0,no_sidewalk,False,False,False,yes,shared_lane,right,no,shared_lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773508385,6627510083,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773508385,6627510084,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773508385,10968838510,0,no_sidewalk,False,False,True,yes,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,-2
6773513789,10894641293,0,no_sidewalk,False,False,False,permissive,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773524988,25583914,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773524988,7188430975,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773524988,7393892388,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773524988,7393892389,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773536889,2716955647,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773536889,6773492707,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773536889,7244807592,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6773536889,11662051506,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773539987,6536470735,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773539987,6627510075,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773550596,8176038736,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773550596,8234159520,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773550596,12005330147,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773551785,321735355,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6773551785,321752558,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6773551795,1467807048,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773551795,5480867408,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773560986,237031649,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773560986,237034220,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
6773560986,7393906308,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6773560986,7393906309,0,no_sidewalk,False,False,True,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6835930886,6534579852,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6835930886,11702254007,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6839388920,5835431397,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6839388920,6839388922,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6839388921,1336598182,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6839388921,7198248641,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6839388922,6839388920,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6839388922,8375428528,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6849078485,159119319,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6849078485,11658786368,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6970838871,12067619,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838871,7475238746,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838871,8382652969,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838871,11662034352,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838872,6970838873,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838872,11662034352,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838873,6970838872,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838873,6970838874,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838874,6970838873,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838874,6970838875,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838875,6970838874,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838875,6970838876,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838876,5821774514,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838876,6970838875,0,is_sidewalk,False,False,False,dismount,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838876,8595216694,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6970838876,11662065606,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,0,0,0,0,0,0
6975585156,6975585160,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6975585156,6975585161,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6975585160,6975585156,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6975585161,6975585156,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6975585161,8574313981,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
6989880563,6989880564,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6989880563,9537392243,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6989880564,1190345315,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
6989880564,6989880563,0,has_sidewalk,True,True,False,yes,lane,yes,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,class 3,unknown_but_one_of_the_two_must_exist,unknown_but_one_of_the_two_must_exist,unknown,unknown,0.0,-1,1,0,0,0,0
7165564554,320129694,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7165564554,8377469486,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202491,6534707469,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202491,7185202533,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202503,242925155,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202503,476290950,0,no_sidewalk,False,False,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202504,237033502,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202504,8374294921,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202505,237033502,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202505,323060477,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202507,6320023173,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
7185202507,6369601387,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
7185202508,6369601386,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
7185202508,6773346885,0,has_sidewalk,False,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
7185202512,321737398,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202512,11733090895,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202513,242925108,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202513,7258886614,0,has_sidewalk,True,True,False,no,no,no,no,no,no,no,no,unknown,unknown,0.0,-1,0,0,0,0,0
7185202514,25584014,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
7185202514,25584015,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
7185202515,25584012,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
7185202515,25584014,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
7185202516,25584012,0,has_sidewalk,True,True,False,yes,lane,right,no,lane,class 3,no,class 3,unknown,unknown,0.0,-1,1,0,0,0,0
