u,v,key,geometry,SU_foot,SU_highway,SU_ALLEY,SU_lit,SU_maxspeed,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_road_condition,SU_FROM_IMAGES_has_traffic_light,SU_FROM_IMAGES_has_crosswalk,MU_traffic_volume,MU_traffic_speed,MU_accident_risk,MU_safety_of_crossings,SU_FROM_IMAGES_sidewalk_ratio_binned,SU_FROM_IMAGES_greenery_ratio_binned,SU_FROM_IMAGES_obstruction_density_binned,MU_convenience_binned,MU_attractiveness_binned,MU_safety_of_sidewalks_binned,cluster
476288485,5407401844,0,"LINESTRING (121.04015350341797 14.576473236083984, 121.0400619506836 14.576521873474121)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288485,8377475517,0,"LINESTRING (121.04049682617188 14.576241493225098, 121.04015350341797 14.576473236083984)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5407401844,476288486,0,"LINESTRING (121.0400619506836 14.576521873474121, 121.03992462158203 14.576583862304688)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5407401844,476288485,0,"LINESTRING (121.04015350341797 14.576473236083984, 121.0400619506836 14.576521873474121)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5407401844,6534579877,0,"LINESTRING (121.04004669189453 14.576497077941895, 121.0400619506836 14.576521873474121)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
476288486,11703298352,0,"LINESTRING (121.03992462158203 14.576583862304688, 121.03988647460938 14.576590538024902)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288486,5407401844,0,"LINESTRING (121.0400619506836 14.576521873474121, 121.03992462158203 14.576583862304688)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11703298352,476288487,0,"LINESTRING (121.03988647460938 14.576590538024902, 121.03976440429688 14.576611518859863)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11703298352,476288486,0,"LINESTRING (121.03992462158203 14.576583862304688, 121.03988647460938 14.576590538024902)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11703298352,11703298353,0,"LINESTRING (121.0398941040039 14.576668739318848, 121.03988647460938 14.576590538024902)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
476288487,11703298358,0,"LINESTRING (121.03976440429688 14.576611518859863, 121.03964233398438 14.57661247253418)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288487,11703298352,0,"LINESTRING (121.03988647460938 14.576590538024902, 121.03976440429688 14.576611518859863)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288487,11703298355,0,"LINESTRING (121.03976440429688 14.57667064666748, 121.03976440429688 14.576611518859863)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11703298353,11703298352,0,"LINESTRING (121.0398941040039 14.576668739318848, 121.03988647460938 14.576590538024902)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11703298358,476288488,0,"LINESTRING (121.03964233398438 14.57661247253418, 121.03950500488281 14.576615333557129)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11703298358,476288487,0,"LINESTRING (121.03976440429688 14.576611518859863, 121.03964233398438 14.57661247253418)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11703298358,11703298357,0,"LINESTRING (121.03964233398438 14.576703071594238, 121.03964233398438 14.57661247253418)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11703298355,476288487,0,"LINESTRING (121.03976440429688 14.57667064666748, 121.03976440429688 14.576611518859863)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
476288488,476288489,0,"LINESTRING (121.03950500488281 14.576615333557129, 121.03932189941406 14.57658863067627)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288488,11703298358,0,"LINESTRING (121.03964233398438 14.57661247253418, 121.03950500488281 14.576615333557129)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288488,11703298360,0,"LINESTRING (121.03949737548828 14.57672119140625, 121.03950500488281 14.576615333557129)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11703298357,11703298358,0,"LINESTRING (121.03964233398438 14.576703071594238, 121.03964233398438 14.57661247253418)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
476288489,476288490,0,"LINESTRING (121.03932189941406 14.57658863067627, 121.03907012939453 14.576532363891602)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288489,476288488,0,"LINESTRING (121.03950500488281 14.576615333557129, 121.03932189941406 14.57658863067627)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11703298360,476288488,0,"LINESTRING (121.03949737548828 14.57672119140625, 121.03950500488281 14.576615333557129)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534583885,6534506794,0,"LINESTRING (121.03793334960938 14.576239585876465, 121.0364990234375 14.575895309448242)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534583885,6534579884,0,"LINESTRING (121.03793334960938 14.576239585876465, 121.03794860839844 14.576207160949707)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534583885,6534583887,0,"LINESTRING (121.03863525390625 14.576419830322266, 121.03793334960938 14.576239585876465)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
1467966572,476288493,0,"LINESTRING (121.03609466552734 14.575793266296387, 121.03598022460938 14.575778007507324)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,2,1,2,2,3
1467966572,6534482779,0,"LINESTRING (121.0362548828125 14.575837135314941, 121.03609466552734 14.575793266296387)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,2,1,2,2,3
476288493,1467966539,0,"LINESTRING (121.03598022460938 14.575778007507324, 121.03578186035156 14.575817108154297)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,2,1,2,2,3
476288493,1467966572,0,"LINESTRING (121.03609466552734 14.575793266296387, 121.03598022460938 14.575778007507324)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,2,1,2,2,3
1467966539,9225573704,0,"LINESTRING (121.03578186035156 14.575817108154297, 121.03563690185547 14.575887680053711)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
1467966539,476288493,0,"LINESTRING (121.03598022460938 14.575778007507324, 121.03578186035156 14.575817108154297)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,2,1,2,2,3
9225573704,1467966575,0,"LINESTRING (121.03563690185547 14.575887680053711, 121.03550720214844 14.575977325439453)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
9225573704,1467966539,0,"LINESTRING (121.03578186035156 14.575817108154297, 121.03563690185547 14.575887680053711)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
1467966575,476288494,0,"LINESTRING (121.03550720214844 14.575977325439453, 121.03540802001953 14.576051712036133)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
1467966575,9225573704,0,"LINESTRING (121.03563690185547 14.575887680053711, 121.03550720214844 14.575977325439453)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288494,476288495,0,"LINESTRING (121.03540802001953 14.576051712036133, 121.03532409667969 14.576114654541016)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288494,1467966575,0,"LINESTRING (121.03550720214844 14.575977325439453, 121.03540802001953 14.576051712036133)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288495,6534482776,0,"LINESTRING (121.03532409667969 14.576114654541016, 121.03519439697266 14.576229095458984)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
476288495,476288494,0,"LINESTRING (121.03540802001953 14.576051712036133, 121.03532409667969 14.576114654541016)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
1140294813,10263469823,0,"LINESTRING (121.04973602294922 14.572067260742188, 121.04998779296875 14.571980476379395)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
1140294813,1362429328,0,"LINESTRING (121.04975128173828 14.572111129760742, 121.04973602294922 14.572067260742188)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10263469823,2773050838,0,"LINESTRING (121.04998779296875 14.571980476379395, 121.05008697509766 14.571946144104004)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10263469823,1140294813,0,"LINESTRING (121.04973602294922 14.572067260742188, 121.04998779296875 14.571980476379395)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
1362429328,1140294813,0,"LINESTRING (121.04975128173828 14.572111129760742, 121.04973602294922 14.572067260742188)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
1362429328,9837259027,0,"LINESTRING (121.05009460449219 14.571999549865723, 121.04975128173828 14.572111129760742)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
2773050838,1534982869,0,"LINESTRING (121.05008697509766 14.571946144104004, 121.05015563964844 14.571901321411133)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
2773050838,10263469823,0,"LINESTRING (121.04998779296875 14.571980476379395, 121.05008697509766 14.571946144104004)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
1534982869,917787461,0,"LINESTRING (121.05015563964844 14.571901321411133, 121.05020141601562 14.571877479553223)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
1534982869,2773050838,0,"LINESTRING (121.05008697509766 14.571946144104004, 121.05015563964844 14.571901321411133)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533235869,5819914017,0,"LINESTRING (121.03759765625 14.585880279541016, 121.03742980957031 14.58525276184082)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
5819914017,8317572227,0,"LINESTRING (121.03742980957031 14.58525276184082, 121.03727722167969 14.58459186553955)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
5819914017,6533235869,0,"LINESTRING (121.03759765625 14.585880279541016, 121.03742980957031 14.58525276184082)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
5819914017,5819914018,0,"LINESTRING (121.0373764038086 14.585260391235352, 121.03742980957031 14.58525276184082)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
8317572227,6533235870,0,"LINESTRING (121.03727722167969 14.58459186553955, 121.03717803955078 14.584118843078613)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
8317572227,8317572226,0,"LINESTRING (121.03727722167969 14.58459186553955, 121.0372314453125 14.584606170654297)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
8317572227,5819914017,0,"LINESTRING (121.03742980957031 14.58525276184082, 121.03727722167969 14.58459186553955)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
5819914018,5819914017,0,"LINESTRING (121.0373764038086 14.585260391235352, 121.03742980957031 14.58525276184082)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
5819914018,6432982643,0,"LINESTRING (121.03726196289062 14.585246086120605, 121.0373764038086 14.585260391235352)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
8317572226,8317572224,0,"LINESTRING (121.0372314453125 14.584606170654297, 121.03717041015625 14.584604263305664)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
8317572226,8317572227,0,"LINESTRING (121.03727722167969 14.58459186553955, 121.0372314453125 14.584606170654297)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
746028613,6533297200,0,"LINESTRING (121.0370101928711 14.58344554901123, 121.03689575195312 14.582992553710938)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,1,1,2,2,3
746028613,746042218,0,"LINESTRING (121.03715515136719 14.584029197692871, 121.0370101928711 14.58344554901123)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,1,1,2,2,3
3658402550,11659135429,0,"LINESTRING (121.03600311279297 14.585826873779297, 121.03543853759766 14.585701942443848)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11659135429,7248478801,0,"LINESTRING (121.03543853759766 14.585701942443848, 121.0351791381836 14.58564567565918)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11659135429,3658402550,0,"LINESTRING (121.03600311279297 14.585826873779297, 121.03543853759766 14.585701942443848)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7248478801,7209138085,0,"LINESTRING (121.0351791381836 14.58564567565918, 121.03510284423828 14.58563232421875)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7248478801,11659135429,0,"LINESTRING (121.03543853759766 14.585701942443848, 121.0351791381836 14.58564567565918)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7209138085,7248441622,0,"LINESTRING (121.03510284423828 14.58563232421875, 121.0350570678711 14.58563232421875)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7209138085,7248478801,0,"LINESTRING (121.0351791381836 14.58564567565918, 121.03510284423828 14.58563232421875)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7248441622,299387677,0,"LINESTRING (121.0350570678711 14.58563232421875, 121.03498077392578 14.585648536682129)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7248441622,7209138085,0,"LINESTRING (121.03510284423828 14.58563232421875, 121.0350570678711 14.58563232421875)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
299387677,3658402531,0,"LINESTRING (121.03498077392578 14.585648536682129, 121.03496551513672 14.585559844970703)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
299387677,7248441622,0,"LINESTRING (121.0350570678711 14.58563232421875, 121.03498077392578 14.585648536682129)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
299387677,3658402555,0,"LINESTRING (121.03502655029297 14.585892677307129, 121.03498077392578 14.585648536682129)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
3658402531,5819876051,0,"LINESTRING (121.03496551513672 14.585559844970703, 121.03495025634766 14.58548641204834)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
3658402531,5819878355,0,"LINESTRING (121.03496551513672 14.585559844970703, 121.03484344482422 14.585580825805664)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
3658402531,299387677,0,"LINESTRING (121.03498077392578 14.585648536682129, 121.03496551513672 14.585559844970703)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
3658402555,299387677,0,"LINESTRING (121.03502655029297 14.585892677307129, 121.03498077392578 14.585648536682129)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1193726110,1193726077,0,"LINESTRING (121.03656768798828 14.579352378845215, 121.03644561767578 14.5794677734375)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
1193726110,2602498179,0,"LINESTRING (121.03727722167969 14.579178810119629, 121.03656768798828 14.579352378845215)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,2,1,1,2,5
1193726110,1193726151,0,"LINESTRING (121.03652954101562 14.579236030578613, 121.03656768798828 14.579352378845215)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
1193726077,1193726164,0,"LINESTRING (121.03644561767578 14.5794677734375, 121.03638458251953 14.579614639282227)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
1193726077,1193726110,0,"LINESTRING (121.03656768798828 14.579352378845215, 121.03644561767578 14.5794677734375)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
2602498179,1193726110,0,"LINESTRING (121.03727722167969 14.579178810119629, 121.03656768798828 14.579352378845215)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,2,1,1,2,5
2602498179,9320329212,0,"LINESTRING (121.03727722167969 14.579178810119629, 121.03723907470703 14.57912826538086)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
2602498179,6448681700,0,"LINESTRING (121.03753662109375 14.579595565795898, 121.03727722167969 14.579178810119629)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
1193726164,2602498190,0,"LINESTRING (121.03638458251953 14.579614639282227, 121.03634643554688 14.579800605773926)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
1193726164,1193726077,0,"LINESTRING (121.03644561767578 14.5794677734375, 121.03638458251953 14.579614639282227)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
2602498190,11990669777,0,"LINESTRING (121.03634643554688 14.579800605773926, 121.03633880615234 14.579917907714844)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,2,12
2602498190,1193726164,0,"LINESTRING (121.03638458251953 14.579614639282227, 121.03634643554688 14.579800605773926)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
11990669777,1193726103,0,"LINESTRING (121.03633880615234 14.579917907714844, 121.03634643554688 14.57995319366455)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
11990669777,2602498190,0,"LINESTRING (121.03634643554688 14.579800605773926, 121.03633880615234 14.579917907714844)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,2,12
1193726103,11990669776,0,"LINESTRING (121.03634643554688 14.57995319366455, 121.03636932373047 14.579987525939941)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
1193726103,11990669777,0,"LINESTRING (121.03633880615234 14.579917907714844, 121.03634643554688 14.57995319366455)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
11990669776,1193726111,0,"LINESTRING (121.03636932373047 14.579987525939941, 121.03670501708984 14.58029556274414)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
11990669776,1193726103,0,"LINESTRING (121.03634643554688 14.57995319366455, 121.03636932373047 14.579987525939941)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
