u,v,key,score_weighted_by_main,score_weighted_by_sub,SU_bicycle,SU_CYCLEWAY_CLASS,SU_CYCLEWAY_LANE_TYPE,SU_foot,SU_highway,SU_ALLEY,SU_width,SU_lit,SU_maxspeed,SU_segregated,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_cycling_lane_coverage,SU_FROM_IMAGES_greenery_ratio,SU_FROM_IMAGES_has_bicycle,SU_FROM_IMAGES_road_condition,MU_DISMOUNT,MU_convenience,MU_attractiveness,MU_traffic_safety,MU_security,MU_accident_risk,MU_traffic_volume,MU_safety_of_sidewalks_and_crossings
6534482780,5864943738,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
9537628762,6534579883,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
9537628762,6534506793,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534506794,476288492,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534506794,6534506793,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534506794,6534583885,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579883,1532768062,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579883,9537628762,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579883,6534579884,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
1532768062,6534583886,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
1532768062,6534579883,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
1532768062,6534579882,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6534579884,6534579883,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579884,6534583885,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534583886,1278914921,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534583886,1532768062,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534583886,6534583887,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579882,1532768062,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6534579882,6546391640,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1278914921,1467966546,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
1278914921,6534583886,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
1278914921,476288491,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
6534583887,6534583885,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534583887,6534583886,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534583887,476288491,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
1467966546,331693648,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
1467966546,1278914921,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
476288491,6534583887,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
476288491,1278914921,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
476288491,476288529,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
476288491,476288490,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
331693648,1467966570,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
331693648,1467966546,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
1467966570,25584022,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
1467966570,331693648,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
25584022,7188588294,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
25584022,1467966570,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
7188588294,331693647,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
7188588294,25584022,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
331693647,5407401845,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
331693647,7188588294,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
5407401845,237016150,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
5407401845,6534579877,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
5407401845,331693647,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
237016150,6534579871,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
237016150,5407401845,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579877,5407401844,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579877,5407401845,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579871,6534579869,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579871,237016150,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579871,6534579872,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579869,237031669,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579869,6534579871,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579869,6534579870,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579872,6534579871,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579872,6534579873,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
237031669,6534579865,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
237031669,476288484,0,-15.81132075471698,-15.81132075471698,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-4.09433962264151,-2.7169811320754715,0.0,0.0,0.0
237031669,6534579869,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
237031669,6534579867,0,-15.81132075471698,-15.81132075471698,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-4.09433962264151,-2.7169811320754715,0.0,0.0,0.0
6534579870,242433884,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579870,6534579869,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579870,476288484,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579865,6534579864,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579865,6534579860,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6534579865,237031669,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
476288484,6534579866,0,-15.81132075471698,-15.81132075471698,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-4.09433962264151,-2.7169811320754715,0.0,0.0,0.0
476288484,6534579870,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
476288484,6534579864,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
476288484,237031669,0,-15.81132075471698,-15.81132075471698,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-4.09433962264151,-2.7169811320754715,0.0,0.0,0.0
6534579867,237031669,0,-15.81132075471698,-15.81132075471698,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-4.09433962264151,-2.7169811320754715,0.0,0.0,0.0
6534579867,7393814546,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6534579867,616138707,0,-15.81132075471698,-15.81132075471698,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-4.09433962264151,-2.7169811320754715,0.0,0.0,0.0
6534579867,7393814547,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6533491200,6533491202,0,-14.763347313623807,-14.763347313623807,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07966403665054722,-0.24983386156834686,-1.0,0.0,0.0,-9.0,-0.41953233357703523,-1.626833847971302,-3.7169811320754715,0.0,0.0,0.0
6533491200,11722042177,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6533491200,25583894,0,-14.264150943396226,-14.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-2.547169811320755,-2.7169811320754715,0.0,0.0,0.0
6533491202,237042959,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
6533491202,6533491201,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
6533491202,6533491200,0,-14.763347313623807,-14.763347313623807,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07966403665054722,-0.24983386156834686,-1.0,0.0,0.0,-9.0,-0.41953233357703523,-1.626833847971302,-3.7169811320754715,0.0,0.0,0.0
11722042177,6533491199,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
11722042177,8014843350,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
11722042177,6533491200,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
25583894,6533491200,0,-14.264150943396226,-14.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-2.547169811320755,-2.7169811320754715,0.0,0.0,0.0
25583894,8014843350,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
25583894,7197965237,0,-13.735422883073992,-13.735422883073992,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18401486988847582,-0.17106319886328536,0.0,0.0,0.0,-9.0,-0.2872570697892905,-1.7311846812092306,-2.7169811320754715,0.0,0.0,0.0
237042959,1141753368,0,-0.7075471698113207,-0.7075471698113207,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
237042959,6533491204,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
237042959,6533491202,0,-13.264150943396226,-13.264150943396226,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
237042959,5831026546,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
