image_id,latitude,longitude,captured_at,camera_type
2669484409895852,14.575283799998,121.03407,1710894526461,perspective
419340360649170,14.574092699998,121.0348549,1710894512494,perspective
345524857888064,14.582422600002,121.0368314,1710894764527,perspective
1471053647123652,14.579112,121.0357632,1710894701487,perspective
920969173149647,14.576671299999,121.03472620001,1710894563522,perspective
330169492924531,14.580535799998,121.0363811,1710894726496,perspective
421690577104540,14.5765386,121.0345336,1710894558464,perspective
2341243009403944,14.573811800002,121.0353753,1710894503594,perspective
1063094204777438,14.5764994,121.0344352,1710894556461,perspective
694234612678626,14.572228199997,121.035271,1710894473585,perspective
395650319748908,14.5790068,121.0357229,1710894699492,perspective
1396919724274124,14.576087700001,121.0338179,1710894539460,perspective
